Fecha_Hora,ton_total,n_descargas,n_cam,n_shov,ton_chancador,ton_botadero,descargas_botadero,ton_chancador_1,ton_chancador_2,cam_chancador,cam_botadero,ton_alta_ley,ton_media_ley,ton_baja_ley,ton_lastre,n_perfo,n_eq_apoyo,n_aljibe
2020-10-02 01:00:00,12101.4704,40.0,37.0,3.0,4889.0,7212.4704,24.0,4889.0,0.0,15.0,23.0,0.0,4889.0,0.0,7212.4704,,,
2020-10-02 02:00:00,19387.0,64.0,48.0,5.0,10002.0,9385.0,31.0,6663.0,3339.0,22.0,29.0,0.0,10002.0,0.0,9385.0,,,
2020-10-02 03:00:00,15217.0,50.0,43.0,5.0,5739.0,9478.0,31.0,3636.0,2103.0,16.0,30.0,0.0,6057.0,0.0,9160.0,,,
2020-10-02 04:00:00,5152.0,17.0,17.0,5.0,1791.0,3361.0,11.0,1193.0,598.0,6.0,11.0,300.0,1491.0,0.0,3361.0,,,
2020-10-02 05:00:00,18318.0,60.0,47.0,5.0,9850.0,8468.0,28.0,5847.0,4003.0,22.0,27.0,5261.0,4589.0,0.0,8468.0,,,
2020-10-02 06:00:00,19999.4704,66.0,49.0,5.0,10883.4704,9116.0,30.0,6352.4704,4531.0,26.0,29.0,6417.4704,4466.0,0.0,9116.0,,,
2020-10-02 07:00:00,16985.0,57.0,50.0,5.0,7971.0,9014.0,30.0,4409.0,3562.0,23.0,29.0,3497.0,4474.0,0.0,9014.0,,,
2020-10-02 08:00:00,17751.4112,58.0,50.0,5.0,9420.9408,8330.4704,27.0,5564.9408,3856.0,24.0,27.0,6082.9408,3625.0,0.0,8043.4704,,,
2020-10-02 09:00:00,9140.4704,49.0,43.0,5.0,5501.0,3639.4704,24.0,3694.0,1807.0,21.0,24.0,4296.0,1513.0,0.0,3331.4704,,,
2020-10-02 10:00:00,16087.0,53.0,45.0,5.0,8710.0,7377.0,25.0,4367.0,4343.0,24.0,24.0,3683.0,5649.0,0.0,6755.0,,,
2020-10-02 11:00:00,19975.0,65.0,44.0,5.0,10762.0,9213.0,30.0,5557.0,5205.0,23.0,26.0,6739.0,4023.0,1279.0,7934.0,,,
2020-10-02 12:00:00,18807.9408,61.0,42.0,5.0,12310.4704,6497.4704,21.0,6513.4704,5797.0,30.0,18.0,7407.4704,4903.0,1262.0,5235.4704,,,
2020-10-02 13:00:00,15912.0,52.0,45.0,5.0,6687.0,9225.0,30.0,4888.0,1799.0,17.0,30.0,5209.0,1523.0,4609.0,4571.0,,,
2020-10-02 14:00:00,8874.0,29.0,24.0,4.0,3011.0,5863.0,19.0,3011.0,0.0,9.0,19.0,1225.0,1786.0,4652.0,1211.0,,,
2020-10-02 15:00:00,8498.9408,28.0,24.0,3.0,5433.0,3065.9408,10.0,4840.0,593.0,14.0,10.0,0.0,5433.0,0.0,3065.9408,,,
2020-10-02 16:00:00,16484.0,54.0,40.0,5.0,8779.0,7705.0,25.0,5988.0,2791.0,21.0,23.0,0.0,8135.0,644.0,7705.0,,,
2020-10-02 17:00:00,15494.0,50.0,43.0,5.0,5291.0,10203.0,33.0,3742.0,1549.0,12.0,32.0,0.0,5291.0,1858.0,8345.0,,,
2020-10-02 18:00:00,18078.0,58.0,47.0,5.0,5619.0,12459.0,40.0,5307.0,312.0,12.0,37.0,0.0,8456.0,621.0,9001.0,,,
2020-10-02 19:00:00,16204.0,53.0,43.0,4.0,6260.0,9944.0,33.0,5619.0,641.0,13.0,33.0,0.0,10317.0,0.0,5887.0,,,
2020-10-02 20:00:00,19761.4112,66.0,48.0,5.0,8170.4704,11590.9408,39.0,4608.4704,3562.0,20.0,37.0,0.0,9411.4704,0.0,10349.9408,,,
2020-10-02 21:00:00,7849.0,41.0,39.0,5.0,3931.0,3918.0,23.0,1224.0,2707.0,16.0,23.0,0.0,4267.0,0.0,3582.0,,,
2020-10-02 22:00:00,15690.4704,52.0,41.0,5.0,7967.4704,7723.0,26.0,3685.0,4282.4704,20.0,26.0,0.0,7967.4704,0.0,7723.0,,,
2020-10-02 23:00:00,19820.0,65.0,48.0,5.0,7954.0,11866.0,39.0,6141.0,1813.0,19.0,39.0,0.0,8623.0,0.0,11197.0,,,
2020-10-03 00:00:00,11385.0,38.0,36.0,5.0,6221.0,5164.0,17.0,3539.0,2682.0,20.0,17.0,0.0,6828.0,0.0,4557.0,,,
2020-10-03 01:00:00,19713.0,64.0,48.0,5.0,8313.0,11400.0,37.0,4268.0,4045.0,23.0,33.0,0.0,10138.0,0.0,9575.0,,,
2020-10-03 02:00:00,18687.4704,61.0,46.0,5.0,7911.0,10776.4704,35.0,4613.0,3298.0,18.0,30.0,0.0,8535.0,601.0,9551.4704,,,
2020-10-03 03:00:00,17893.0,58.0,46.0,5.0,5817.0,12076.0,39.0,3693.0,2124.0,16.0,38.0,0.0,5817.0,3514.0,8562.0,,,
2020-10-03 04:00:00,10761.4704,35.0,28.0,5.0,3976.0,6785.4704,22.0,3037.0,939.0,7.0,21.0,0.0,4276.0,0.0,6485.4704,,,
2020-10-03 05:00:00,10977.9408,36.0,34.0,5.0,3960.0,7017.9408,23.0,1876.0,2084.0,13.0,23.0,0.0,4866.0,0.0,6111.9408,,,
2020-10-03 06:00:00,16798.4704,55.0,46.0,5.0,6223.0,10575.4704,35.0,2809.0,3414.0,19.0,33.0,0.0,6501.0,0.0,10297.4704,,,
2020-10-03 07:00:00,18370.4112,60.0,49.0,5.0,3316.0,15054.4112,49.0,3041.0,275.0,9.0,46.0,0.0,3316.0,2467.0,12587.4112,,,
2020-10-03 08:00:00,17608.4704,59.0,48.0,5.0,3967.0,13641.4704,46.0,3967.0,0.0,9.0,41.0,0.0,5167.0,2688.0,9753.4704,,,
2020-10-03 09:00:00,6664.0,39.0,36.0,4.0,5207.0,1457.0,17.0,3369.0,1838.0,20.0,17.0,0.0,5207.0,272.0,1185.0,,,
2020-10-03 10:00:00,13417.0,44.0,36.0,4.0,11613.0,1804.0,6.0,6573.0,5040.0,30.0,6.0,0.0,12829.0,285.0,303.0,,,
2020-10-03 11:00:00,13001.0,41.0,33.0,4.0,5373.0,7628.0,25.0,4436.0,937.0,15.0,25.0,0.0,5696.0,5741.0,1564.0,,,
2020-10-03 12:00:00,15846.0,51.0,35.0,4.0,9745.0,6101.0,20.0,4369.0,5376.0,22.0,20.0,0.0,9745.0,4572.0,1529.0,,,
2020-10-03 13:00:00,18398.4704,59.0,45.0,5.0,12563.0,5835.4704,19.0,6410.0,6153.0,29.0,18.0,0.0,13430.0,0.0,4968.4704,,,
2020-10-03 14:00:00,15514.4704,50.0,36.0,5.0,7243.0,8271.4704,27.0,2973.0,4270.0,17.0,25.0,0.0,8748.0,0.0,6766.4704,,,
2020-10-03 15:00:00,5517.0,18.0,18.0,5.0,927.0,4590.0,15.0,0.0,927.0,3.0,15.0,0.0,1242.0,0.0,4275.0,,,
2020-10-03 16:00:00,9020.9408,29.0,28.0,3.0,1553.4704,7467.4704,24.0,628.4703999999999,925.0,5.0,23.0,0.0,1553.4704,1884.0,5583.4704,,,
2020-10-03 17:00:00,16648.4704,54.0,44.0,4.0,4098.0,12550.4704,41.0,942.0,3156.0,10.0,39.0,0.0,4740.0,5474.0,6434.4704,,,
2020-10-03 18:00:00,20609.9408,67.0,46.0,6.0,9082.0,11527.9408,38.0,3887.0,5195.0,21.0,30.0,310.0,9081.0,0.0,11218.9408,,,
2020-10-03 19:00:00,14517.4704,45.0,33.0,5.0,8621.0,5896.4704,18.0,3399.0,5222.0,19.0,18.0,1585.0,7036.0,0.0,5896.4704,,,
2020-10-03 20:00:00,18117.4704,60.0,44.0,6.0,11713.0,6404.4704,21.0,5143.0,6570.0,31.0,20.0,1524.0,10480.0,0.0,6113.4704,,,
2020-10-03 21:00:00,8039.0,49.0,43.0,5.0,4674.0,3365.0,24.0,3765.0,909.0,21.0,24.0,0.0,4674.0,0.0,3365.0,,,
2020-10-03 22:00:00,19945.0,66.0,49.0,5.0,10058.0,9887.0,33.0,5524.0,4534.0,25.0,31.0,0.0,10725.0,0.0,9220.0,,,
2020-10-03 23:00:00,20373.0,67.0,47.0,5.0,11550.0,8823.0,29.0,6502.0,5048.0,30.0,26.0,0.0,11550.0,0.0,8823.0,,,
2020-10-04 00:00:00,11454.0,38.0,37.0,5.0,6027.0,5427.0,18.0,3309.0,2718.0,19.0,18.0,917.0,4526.0,3049.0,2962.0,,,
2020-10-04 01:00:00,18258.4704,60.0,48.0,5.0,7385.0,10873.4704,36.0,5813.0,1572.0,16.0,35.0,1295.0,4867.0,1546.0,10550.4704,,,
2020-10-04 02:00:00,21643.4704,72.0,48.0,6.0,5159.0,16484.4704,55.0,5159.0,0.0,9.0,41.0,0.0,5159.0,0.0,16484.4704,,,
2020-10-04 03:00:00,17420.9408,57.0,41.0,5.0,5207.0,12213.9408,40.0,4567.0,640.0,12.0,32.0,0.0,5207.0,0.0,12213.9408,,,
2020-10-04 04:00:00,6903.9408,23.0,18.0,5.0,1230.0,5673.9408,19.0,1230.0,0.0,4.0,14.0,0.0,1230.0,0.0,5673.9408,,,
2020-10-04 05:00:00,16720.4704,54.0,45.0,6.0,6899.4704,9821.0,32.0,4108.4704,2791.0,16.0,31.0,0.0,7495.4704,0.0,9225.0,,,
2020-10-04 06:00:00,15508.4704,51.0,44.0,5.0,6152.4704,9356.0,31.0,3409.4704,2743.0,18.0,30.0,0.0,7646.4704,0.0,7862.0,,,
2020-10-04 07:00:00,16691.9408,55.0,46.0,5.0,4919.0,11772.9408,39.0,3963.0,956.0,11.0,38.0,0.0,6139.0,3046.0,7506.9408,,,
2020-10-04 08:00:00,19247.4704,63.0,49.0,5.0,10238.0,9009.4704,30.0,4738.0,5500.0,23.0,29.0,0.0,11498.0,3905.0,3844.4704,,,
2020-10-04 09:00:00,8521.8816,43.0,36.0,5.0,6079.4112,2442.4704,14.0,3671.9408,2407.4704,23.0,14.0,0.0,7616.4112,0.0,905.4703999999999,,,
2020-10-04 10:00:00,18937.4704,61.0,42.0,6.0,11318.0,7619.4704,25.0,6426.0,4892.0,26.0,20.0,0.0,11612.0,0.0,7325.4704,,,
2020-10-04 11:00:00,19093.4704,62.0,42.0,6.0,5861.0,13232.4704,43.0,4002.0,1859.0,13.0,34.0,0.0,5861.0,1854.0,11378.4704,,,
2020-10-04 12:00:00,20676.0,66.0,46.0,6.0,8982.0,11694.0,38.0,5189.0,3793.0,23.0,31.0,0.0,8982.0,3613.0,8081.0,,,
2020-10-04 13:00:00,22299.4704,72.0,44.0,6.0,8675.0,13624.4704,44.0,5230.0,3445.0,17.0,34.0,0.0,8675.0,907.0,12717.4704,,,
2020-10-04 14:00:00,5277.9408,17.0,13.0,5.0,975.0,4302.9408,14.0,634.0,341.0,3.0,11.0,0.0,975.0,0.0,4302.9408,,,
2020-10-04 15:00:00,5787.4112,19.0,16.0,4.0,3339.0,2448.4112,8.0,2143.0,1196.0,11.0,6.0,0.0,3339.0,0.0,2448.4112,,,
2020-10-04 16:00:00,19488.4112,64.0,44.0,7.0,9962.0,9526.4112,31.0,5414.0,4548.0,26.0,22.0,0.0,10553.0,0.0,8935.4112,,,
2020-10-04 17:00:00,17863.9408,58.0,45.0,6.0,6401.0,11462.9408,38.0,3634.0,2767.0,14.0,32.0,0.0,6401.0,0.0,11462.9408,,,
2020-10-04 18:00:00,19954.9408,65.0,45.0,7.0,8700.0,11254.9408,37.0,4665.0,4035.0,15.0,33.0,0.0,9590.0,0.0,10364.9408,,,
2020-10-04 19:00:00,19215.4704,62.0,47.0,6.0,8314.0,10901.4704,36.0,3084.0,5230.0,21.0,31.0,957.0,8874.0,0.0,9384.4704,,,
2020-10-04 20:00:00,19557.4112,65.0,50.0,6.0,6143.0,13414.4112,45.0,4008.0,2135.0,18.0,39.0,2181.9408,7533.0,0.0,9842.4704,,,
2020-10-04 21:00:00,9964.4704,45.0,30.0,5.0,8430.0,1534.4704,11.0,4034.0,4396.0,21.0,11.0,921.0,7824.4704,1219.0,0.0,,,
2020-10-04 22:00:00,18522.4112,60.0,47.0,5.0,11811.9408,6710.4704,22.0,7200.9408,4611.0,27.0,22.0,1257.4704,9084.4704,5457.0,2723.4704,,,
2020-10-04 23:00:00,19856.4704,64.0,46.0,5.0,11067.0,8789.4704,28.0,6854.0,4213.0,22.0,27.0,1562.0,9723.0,4261.0,4310.4704,,,
2020-10-05 00:00:00,11805.0,39.0,36.0,6.0,3549.0,8256.0,27.0,2377.0,1172.0,11.0,27.0,0.0,4443.0,0.0,7362.0,,,
2020-10-05 01:00:00,19172.9408,61.0,47.0,6.0,5439.0,13733.9408,45.0,5439.0,0.0,10.0,38.0,0.0,5741.0,0.0,13431.9408,,,
2020-10-05 02:00:00,17550.4704,58.0,44.0,4.0,9588.0,7962.4704,26.0,5364.0,4224.0,24.0,24.0,0.0,12015.0,0.0,5535.4704,,,
2020-10-05 03:00:00,12176.4704,40.0,23.0,5.0,7011.0,5165.4704,17.0,4563.0,2448.0,18.0,6.0,0.0,7326.0,0.0,4850.4704,,,
2020-10-05 04:00:00,6638.4704,22.0,17.0,4.0,3361.0,3277.4704,11.0,2397.0,964.0,11.0,6.0,0.0,3361.0,0.0,3277.4704,,,
2020-10-05 05:00:00,20364.4704,67.0,42.0,5.0,8560.0,11804.4704,39.0,4846.0,3714.0,17.0,29.0,0.0,8560.0,0.0,11804.4704,,,
2020-10-05 06:00:00,20813.0,68.0,46.0,6.0,9147.0,11666.0,39.0,3977.0,5170.0,20.0,31.0,0.0,9778.0,0.0,11035.0,,,
2020-10-05 07:00:00,21745.4704,72.0,46.0,6.0,5391.0,16354.4704,54.0,3229.0,2162.0,14.0,38.0,0.0,6620.0,0.0,15125.4704,,,
2020-10-05 08:00:00,16377.4704,53.0,45.0,6.0,5750.0,10627.4704,35.0,3588.0,2162.0,16.0,31.0,0.0,6029.0,0.0,10348.4704,,,
2020-10-05 09:00:00,10812.0,51.0,39.0,6.0,6756.0,4056.0,25.0,4256.0,2500.0,20.0,24.0,1578.0,5178.0,0.0,4056.0,,,
2020-10-05 10:00:00,5502.0,18.0,18.0,4.0,2673.0,2829.0,9.0,1481.0,1192.0,9.0,9.0,894.0,1779.0,0.0,2829.0,,,
2020-10-05 11:00:00,15790.0,50.0,33.0,6.0,7739.0,8051.0,25.0,3709.0,4030.0,18.0,18.0,1182.0,9643.0,622.0,4343.0,,,
2020-10-05 12:00:00,20521.0,66.0,43.0,6.0,7410.0,13111.0,43.0,4320.0,3090.0,16.0,32.0,1244.0,7410.0,4196.0,7671.0,,,
2020-10-05 13:00:00,19032.0,62.0,39.0,6.0,10543.0,8489.0,28.0,5500.0,5043.0,26.0,21.0,1557.0,8986.0,581.0,7908.0,,,
2020-10-05 14:00:00,17457.0,56.0,36.0,6.0,13061.0,4396.0,14.0,7136.0,5925.0,34.0,13.0,922.0,15919.0,0.0,616.0,,,
2020-10-05 15:00:00,3564.0,12.0,11.0,2.0,3247.0,317.0,1.0,2316.0,931.0,10.0,1.0,0.0,3247.0,0.0,317.0,,,
2020-10-05 16:00:00,4291.0,14.0,14.0,4.0,3363.0,928.0,3.0,1826.0,1537.0,11.0,3.0,924.0,2439.0,0.0,928.0,,,
2020-10-05 17:00:00,18986.0,62.0,36.0,5.0,7630.0,11356.0,37.0,3907.0,3723.0,21.0,24.0,1531.0,8564.0,0.0,8891.0,,,
2020-10-05 18:00:00,23090.4704,76.0,46.0,5.0,8354.0,14736.4704,49.0,2467.0,5887.0,17.0,35.0,0.0,10201.0,0.0,12889.4704,,,
2020-10-05 19:00:00,19210.4704,62.0,44.0,5.0,12120.0,7090.4704,23.0,5806.0,6314.0,26.0,20.0,0.0,12120.0,0.0,7090.4704,,,
2020-10-05 20:00:00,16499.4704,54.0,39.0,5.0,8322.0,8177.4704,27.0,4610.0,3712.0,18.0,21.0,0.0,9869.0,0.0,6630.4704,,,
2020-10-05 21:00:00,10496.0,52.0,41.0,7.0,7139.0,3357.0,23.0,4040.0,3099.0,23.0,18.0,646.0,6766.0,0.0,3084.0,,,
2020-10-05 22:00:00,22795.4704,74.0,47.0,7.0,7897.0,14898.4704,48.0,4256.0,3641.0,15.0,38.0,0.0,9733.0,0.0,13062.4704,,,
2020-10-05 23:00:00,17860.4112,60.0,48.0,6.0,4198.0,13662.4112,46.0,3017.0,1181.0,11.0,41.0,0.0,6245.0,0.0,11615.4112,,,
2020-10-06 00:00:00,12685.4704,41.0,39.0,5.0,5502.0,7183.4704,23.0,2734.0,2768.0,17.0,22.0,0.0,5502.0,4224.0,2959.4704,,,
2020-10-06 01:00:00,21243.9408,71.0,47.0,5.0,7259.0,13984.9408,47.0,5167.0,2092.0,18.0,37.0,0.0,8173.0,1844.0,11226.9408,,,
2020-10-06 02:00:00,21184.4704,69.0,44.0,5.0,9936.0,11248.4704,37.0,5717.0,4219.0,18.0,30.0,0.0,10901.0,0.0,10283.4704,,,
2020-10-06 03:00:00,19394.9408,64.0,45.0,5.0,7886.0,11508.9408,38.0,4275.0,3611.0,20.0,29.0,0.0,9383.0,0.0,10011.9408,,,
2020-10-06 04:00:00,5937.4704,20.0,17.0,5.0,2414.0,3523.4704,12.0,1817.0,597.0,8.0,9.0,0.0,2962.0,0.0,2975.4704,,,
2020-10-06 05:00:00,7832.0,26.0,21.0,4.0,6742.0,1090.0,4.0,2643.0,4099.0,18.0,4.0,0.0,7832.0,0.0,0.0,,,
2020-10-06 06:00:00,13565.9408,46.0,32.0,5.0,8274.0,5291.9408,18.0,3830.0,4444.0,26.0,10.0,0.0,9442.0,0.0,4123.9408,,,
2020-10-06 07:00:00,18103.9408,60.0,41.0,5.0,9716.4704,8387.4704,29.0,5773.4704,3943.0,26.0,17.0,0.0,11216.4704,0.0,6887.4704,,,
2020-10-06 08:00:00,15338.9408,52.0,39.0,5.0,6589.0,8749.9408,30.0,2743.0,3846.0,19.0,22.0,0.0,8390.0,0.0,6948.9408,,,
2020-10-06 09:00:00,11198.0,44.0,32.0,4.0,3751.0,7447.0,29.0,2815.0,936.0,15.0,22.0,0.0,3751.0,0.0,7447.0,,,
2020-10-06 10:00:00,18079.4704,60.0,40.0,5.0,5159.0,12920.4704,43.0,3374.0,1785.0,15.0,33.0,0.0,4888.0,906.0,12285.4704,,,
2020-10-06 11:00:00,12641.0,41.0,33.0,5.0,6460.0,6181.0,20.0,4248.0,2212.0,21.0,12.0,0.0,3141.0,3949.0,5551.0,,,
2020-10-06 12:00:00,18437.0,59.0,39.0,5.0,7729.0,10708.0,35.0,3955.0,3774.0,21.0,22.0,0.0,7729.0,0.0,10708.0,,,
2020-10-06 13:00:00,17349.0,58.0,41.0,5.0,9182.0,8167.0,27.0,4302.0,4880.0,26.0,20.0,0.0,9182.0,0.0,8167.0,,,
2020-10-06 14:00:00,5573.0,18.0,14.0,3.0,4630.0,943.0,3.0,0.0,4630.0,12.0,3.0,0.0,4950.0,0.0,623.0,,,
2020-10-06 15:00:00,7582.0,25.0,23.0,4.0,6080.0,1502.0,5.0,2472.0,3608.0,19.0,5.0,0.0,6382.0,0.0,1200.0,,,
2020-10-06 16:00:00,16386.4704,54.0,35.0,5.0,8257.4704,8129.0,27.0,4597.0,3660.4704,21.0,21.0,0.0,8257.4704,302.0,7827.0,,,
2020-10-06 17:00:00,15469.0,51.0,39.0,4.0,10734.0,4735.0,16.0,6130.0,4604.0,27.0,15.0,0.0,10414.0,320.0,4735.0,,,
2020-10-06 18:00:00,20266.4704,64.0,42.0,5.0,7391.4704,12875.0,41.0,4974.4704,2417.0,20.0,31.0,0.0,6783.0,580.0,12903.4704,,,
2020-10-06 19:00:00,19860.4704,65.0,42.0,6.0,8381.0,11479.4704,38.0,4348.0,4033.0,18.0,30.0,0.0,8055.0,1244.0,10561.4704,,,
2020-10-06 20:00:00,15411.0,51.0,39.0,6.0,6740.0,8671.0,29.0,3667.0,3073.0,17.0,22.0,0.0,5821.0,1248.0,8342.0,,,
2020-10-06 21:00:00,14815.4704,65.0,45.0,5.0,8922.0,5893.4704,31.0,3743.0,5179.0,25.0,23.0,0.0,9861.0,0.0,4954.4704,,,
2020-10-06 22:00:00,19791.9408,65.0,44.0,4.0,9369.0,10422.9408,34.0,4248.0,5121.0,22.0,27.0,0.0,9369.0,3384.0,7038.9408,,,
2020-10-06 23:00:00,21036.0,69.0,41.0,5.0,8417.0,12619.0,41.0,4554.0,3863.0,16.0,30.0,0.0,8689.0,6472.0,5875.0,,,
2020-10-07 00:00:00,10759.9408,37.0,31.0,6.0,5135.0,5624.9408,19.0,2718.0,2417.0,15.0,16.0,0.0,5785.0,297.0,4677.9408,,,
2020-10-07 01:00:00,17353.0,56.0,44.0,6.0,9279.0,8074.0,27.0,4913.0,4366.0,24.0,21.0,0.0,10887.0,0.0,6466.0,,,
2020-10-07 02:00:00,15532.4704,51.0,42.0,5.0,8607.0,6925.4704,23.0,5186.0,3421.0,21.0,22.0,0.0,9549.0,0.0,5983.4704,,,
2020-10-07 03:00:00,16651.0,54.0,42.0,5.0,8485.0,8166.0,27.0,5079.0,3406.0,23.0,26.0,0.0,10408.0,0.0,6243.0,,,
2020-10-07 04:00:00,3650.4704,12.0,12.0,4.0,2187.0,1463.4704,5.0,1233.0,954.0,7.0,5.0,0.0,2187.0,0.0,1463.4704,,,
2020-10-07 05:00:00,16512.0,54.0,45.0,5.0,8662.0,7850.0,26.0,4302.0,4360.0,25.0,25.0,0.0,7086.0,3711.0,5715.0,,,
2020-10-07 06:00:00,14995.0,49.0,39.0,5.0,6155.0,8840.0,29.0,3684.0,2471.0,15.0,27.0,0.0,7056.0,1597.0,6342.0,,,
2020-10-07 07:00:00,17232.4704,56.0,43.0,5.0,11785.0,5447.4704,18.0,6231.0,5554.0,29.0,17.0,0.0,11183.0,1862.0,4187.4704,,,
2020-10-07 08:00:00,16465.4704,53.0,45.0,5.0,10351.4704,6114.0,20.0,5812.4704,4539.0,26.0,19.0,0.0,11617.4704,935.0,3913.0,,,
2020-10-07 09:00:00,1271.0,17.0,17.0,4.0,1271.0,0.0,4.0,951.0,320.0,13.0,4.0,0.0,1271.0,0.0,0.0,,,
2020-10-07 10:00:00,13363.0,55.0,41.0,6.0,5996.0,7367.0,29.0,2864.0,3132.0,21.0,21.0,0.0,7234.0,0.0,6129.0,,,
2020-10-07 11:00:00,21431.9408,69.0,46.0,6.0,8772.9408,12659.0,42.0,4346.9408,4426.0,20.0,29.0,0.0,12074.9408,0.0,9357.0,,,
2020-10-07 12:00:00,21106.0,69.0,44.0,5.0,9721.0,11385.0,38.0,4665.0,5056.0,24.0,23.0,0.0,9721.0,0.0,11385.0,,,
2020-10-07 13:00:00,21215.4704,68.0,44.0,4.0,9541.4704,11674.0,38.0,3768.0,5773.4704,24.0,25.0,0.0,10118.4704,0.0,11097.0,,,
2020-10-07 14:00:00,13722.4704,45.0,37.0,6.0,9131.0,4591.4704,15.0,5414.0,3717.0,22.0,15.0,0.0,9443.0,0.0,4279.4704,,,
2020-10-07 15:00:00,4262.4112,14.0,12.0,5.0,1810.0,2452.4112,8.0,1810.0,0.0,4.0,8.0,0.0,1810.0,0.0,2452.4112,,,
2020-10-07 16:00:00,10346.0,33.0,17.0,5.0,2288.0,8058.0,26.0,1014.0,1274.0,3.0,14.0,0.0,4316.0,0.0,6030.0,,,
2020-10-07 17:00:00,18955.0,61.0,44.0,6.0,7928.0,11027.0,37.0,4252.0,3676.0,18.0,27.0,0.0,4600.0,4208.0,10147.0,,,
2020-10-07 18:00:00,22472.9408,73.0,45.0,7.0,11317.9408,11155.0,36.0,6462.4704,4855.4704,24.0,22.0,0.0,9963.9408,4455.0,8054.0,,,
2020-10-07 19:00:00,20167.0,66.0,46.0,7.0,9538.0,10629.0,35.0,5506.0,4032.0,27.0,25.0,0.0,6531.0,4850.0,8786.0,,,
2020-10-07 20:00:00,17145.0,56.0,47.0,6.0,7264.0,9881.0,32.0,3657.0,3607.0,24.0,24.0,0.0,4281.0,3644.0,9220.0,,,
2020-10-07 21:00:00,3074.0,16.0,16.0,5.0,2471.0,603.0,7.0,1254.0,1217.0,9.0,7.0,0.0,2471.0,0.0,603.0,,,
2020-10-07 22:00:00,16553.9408,58.0,36.0,6.0,8133.0,8420.9408,32.0,4345.0,3788.0,18.0,23.0,0.0,8459.0,625.0,7469.9408,,,
2020-10-07 23:00:00,19627.4112,64.0,40.0,7.0,7457.0,12170.4112,41.0,3373.0,4084.0,18.0,28.0,0.0,7457.0,638.0,11532.4112,,,
2020-10-08 00:00:00,11442.9408,37.0,31.0,4.0,2806.4704,8636.4704,28.0,299.0,2507.4704,6.0,27.0,0.0,4678.4704,0.0,6764.4704,,,
2020-10-08 01:00:00,11690.0,39.0,31.0,5.0,4681.0,7009.0,24.0,0.0,4681.0,9.0,22.0,0.0,6552.0,1213.0,3925.0,,,
2020-10-08 02:00:00,16753.9408,55.0,44.0,5.0,5610.0,11143.9408,37.0,0.0,5610.0,15.0,35.0,0.0,6275.0,4976.0,5502.9408,,,
2020-10-08 03:00:00,15069.4704,48.0,41.0,5.0,4981.0,10088.4704,33.0,320.0,4661.0,10.0,32.0,0.0,5868.0,0.0,9201.4704,,,
2020-10-08 04:00:00,9797.4704,32.0,25.0,5.0,7089.0,2708.4704,9.0,1235.0,5854.0,17.0,9.0,0.0,8551.0,0.0,1246.4704,,,
2020-10-08 05:00:00,14404.4704,46.0,35.0,4.0,9941.4704,4463.0,15.0,3673.0,6268.4704,24.0,13.0,0.0,10560.4704,0.0,3844.0,,,
2020-10-08 06:00:00,16337.9408,53.0,40.0,5.0,10769.4704,5568.4704,18.0,4608.4704,6161.0,23.0,18.0,0.0,12701.4704,0.0,3636.4704,,,
2020-10-08 07:00:00,18810.9408,61.0,45.0,5.0,12564.0,6246.9408,20.0,6995.0,5569.0,27.0,20.0,0.0,15681.0,0.0,3129.9408,,,
2020-10-08 08:00:00,18123.4704,59.0,44.0,5.0,10407.0,7716.4704,25.0,5542.0,4865.0,21.0,24.0,0.0,12945.0,0.0,5178.4704,,,
2020-10-08 09:00:00,5881.0,38.0,33.0,5.0,3686.0,2195.0,15.0,1553.0,2133.0,18.0,15.0,0.0,4599.0,0.0,1282.0,,,
2020-10-08 10:00:00,19068.4704,61.0,48.0,5.0,9715.0,9353.4704,30.0,6035.0,3680.0,25.0,29.0,0.0,14313.0,0.0,4755.4704,,,
2020-10-08 11:00:00,17903.9408,58.0,45.0,5.0,7158.0,10745.9408,35.0,4937.0,2221.0,14.0,32.0,0.0,8430.0,0.0,9473.9408,,,
2020-10-08 12:00:00,15794.4704,50.0,41.0,5.0,6876.0,8918.4704,28.0,3711.0,3165.0,18.0,29.0,0.0,6951.0,1204.0,7639.4704,,,
2020-10-08 13:00:00,18533.0,60.0,46.0,5.0,8410.0,10123.0,33.0,6837.0,1573.0,20.0,31.0,0.0,7777.0,5907.0,4849.0,,,
2020-10-08 14:00:00,9627.0,31.0,29.0,5.0,1872.0,7755.0,25.0,1251.0,621.0,6.0,25.0,0.0,2501.0,324.0,6802.0,,,
2020-10-08 15:00:00,4897.0,16.0,16.0,3.0,0.0,4897.0,16.0,0.0,0.0,0.0,16.0,0.0,343.0,314.0,4240.0,,,
2020-10-08 16:00:00,10471.0,34.0,33.0,4.0,0.0,10471.0,34.0,0.0,0.0,0.0,33.0,0.0,4600.0,0.0,5871.0,,,
2020-10-08 17:00:00,14282.4704,46.0,45.0,4.0,0.0,14282.4704,46.0,0.0,0.0,0.0,45.0,0.0,3181.0,0.0,11101.4704,,,
2020-10-08 18:00:00,15771.4704,52.0,45.0,4.0,0.0,15771.4704,52.0,0.0,0.0,0.0,45.0,0.0,7974.4704,0.0,7797.0,,,
2020-10-08 19:00:00,17041.0,55.0,47.0,4.0,5523.0,11518.0,37.0,935.0,4588.0,14.0,36.0,0.0,5884.0,1412.0,9745.0,,,
